,species,divergence_from_human_mya,peptide_alphabet,peptide_reference,peptide_ksize,peptide_bloom_filter,jaccard_threshold,true_positives,true_negatives,false_positives,false_negatives,precision,recall,F1_score
2762,Monodelphis domestica,159.0,dayhoff,Homo sapiens QfO,16,output_simreads/sencha/index/refHsapiens_QfO_t1e8_dayhoff_k16.index,0.5,122,500.0,0,378.0,1.0,0.244,0.3922829581993569
2763,Monodelphis domestica,159.0,dayhoff,Homo sapiens QfO,16,output_simreads/sencha/index/refHsapiens_QfO_t1e8_dayhoff_k16.index,0.55,102,500.0,0,398.0,1.0,0.204,0.3388704318936877
2764,Monodelphis domestica,159.0,dayhoff,Homo sapiens QfO,16,output_simreads/sencha/index/refHsapiens_QfO_t1e8_dayhoff_k16.index,0.6,92,500.0,0,408.0,1.0,0.184,0.3108108108108108
2765,Monodelphis domestica,159.0,dayhoff,Homo sapiens QfO,17,output_simreads/sencha/index/refHsapiens_QfO_t1e8_dayhoff_k17.index,0.45,135,500.0,0,365.0,1.0,0.27,0.4251968503937008
2766,Monodelphis domestica,159.0,dayhoff,Homo sapiens QfO,17,output_simreads/sencha/index/refHsapiens_QfO_t1e8_dayhoff_k17.index,0.5,106,500.0,0,394.0,1.0,0.212,0.34983498349834985
2767,Monodelphis domestica,159.0,dayhoff,Homo sapiens QfO,17,output_simreads/sencha/index/refHsapiens_QfO_t1e8_dayhoff_k17.index,0.55,99,500.0,0,401.0,1.0,0.198,0.330550918196995
2768,Monodelphis domestica,159.0,dayhoff,Homo sapiens QfO,17,output_simreads/sencha/index/refHsapiens_QfO_t1e8_dayhoff_k17.index,0.6,91,500.0,0,409.0,1.0,0.182,0.3079526226734349
2769,Monodelphis domestica,159.0,dayhoff,Homo sapiens QfO,19,output_simreads/sencha/index/refHsapiens_QfO_t1e8_dayhoff_k19.index,0.5,97,500.0,0,403.0,1.0,0.194,0.32495812395309887
2770,Monodelphis domestica,159.0,dayhoff,Homo sapiens QfO,21,output_simreads/sencha/index/refHsapiens_QfO_t1e8_dayhoff_k21.index,0.5,95,500.0,0,405.0,1.0,0.19,0.319327731092437
2771,Monodelphis domestica,159.0,dayhoff,Homo sapiens QfO,23,output_simreads/sencha/index/refHsapiens_QfO_t1e8_dayhoff_k23.index,0.5,90,500.0,0,410.0,1.0,0.18,0.3050847457627119
2772,Monodelphis domestica,159.0,dayhoff,Homo sapiens QfO,25,output_simreads/sencha/index/refHsapiens_QfO_t1e8_dayhoff_k25.index,0.5,78,500.0,0,422.0,1.0,0.156,0.2698961937716263
2773,Monodelphis domestica,159.0,dayhoff,Homo sapiens QfO,27,output_simreads/sencha/index/refHsapiens_QfO_t1e8_dayhoff_k27.index,0.5,76,500.0,0,424.0,1.0,0.152,0.2638888888888889
2774,Monodelphis domestica,159.0,dayhoff,Homo sapiens QfO,29,output_simreads/sencha/index/refHsapiens_QfO_t1e8_dayhoff_k29.index,0.5,74,500.0,0,426.0,1.0,0.148,0.2578397212543554
2775,Monodelphis domestica,159.0,dayhoff,Swiss Prot,5,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k5.index,0.5,487,119.0,381,13.0,0.5610599078341014,0.974,0.7119883040935673
2776,Monodelphis domestica,159.0,dayhoff,Swiss Prot,7,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k7.index,0.5,487,119.0,381,13.0,0.5610599078341014,0.974,0.7119883040935673
2777,Monodelphis domestica,159.0,dayhoff,Swiss Prot,9,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k9.index,0.45,488,120.0,380,12.0,0.5622119815668203,0.976,0.7134502923976608
2778,Monodelphis domestica,159.0,dayhoff,Swiss Prot,9,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k9.index,0.5,488,120.0,380,12.0,0.5622119815668203,0.976,0.7134502923976608
2779,Monodelphis domestica,159.0,dayhoff,Swiss Prot,9,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k9.index,0.55,487,123.0,377,13.0,0.5636574074074074,0.974,0.7140762463343109
2780,Monodelphis domestica,159.0,dayhoff,Swiss Prot,9,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k9.index,0.6,487,127.0,373,13.0,0.5662790697674419,0.974,0.7161764705882353
2781,Monodelphis domestica,159.0,dayhoff,Swiss Prot,10,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k10.index,0.45,487,137.0,363,13.0,0.5729411764705883,0.974,0.7214814814814815
2782,Monodelphis domestica,159.0,dayhoff,Swiss Prot,10,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k10.index,0.5,485,146.0,354,15.0,0.5780691299165673,0.97,0.724421209858103
2783,Monodelphis domestica,159.0,dayhoff,Swiss Prot,10,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k10.index,0.55,483,151.0,349,17.0,0.5805288461538461,0.966,0.7252252252252251
2784,Monodelphis domestica,159.0,dayhoff,Swiss Prot,10,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k10.index,0.6,480,166.0,334,20.0,0.5896805896805897,0.96,0.730593607305936
2785,Monodelphis domestica,159.0,dayhoff,Swiss Prot,11,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k11.index,0.45,470,196.0,304,30.0,0.6072351421188631,0.94,0.7378335949764522
2786,Monodelphis domestica,159.0,dayhoff,Swiss Prot,11,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k11.index,0.5,459,230.0,270,41.0,0.6296296296296297,0.918,0.7469487388120424
2787,Monodelphis domestica,159.0,dayhoff,Swiss Prot,11,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k11.index,0.55,443,244.0,256,57.0,0.6337625178826896,0.886,0.7389491242702251
2788,Monodelphis domestica,159.0,dayhoff,Swiss Prot,11,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k11.index,0.6,424,270.0,230,76.0,0.6483180428134556,0.848,0.7348353552859618
2789,Monodelphis domestica,159.0,dayhoff,Swiss Prot,12,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k12.index,0.45,380,368.0,132,120.0,0.7421875,0.76,0.7509881422924901
2790,Monodelphis domestica,159.0,dayhoff,Swiss Prot,12,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k12.index,0.5,372,377.0,123,128.0,0.7515151515151515,0.744,0.7477386934673367
2791,Monodelphis domestica,159.0,dayhoff,Swiss Prot,12,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k12.index,0.55,358,386.0,114,142.0,0.7584745762711864,0.716,0.7366255144032922
2792,Monodelphis domestica,159.0,dayhoff,Swiss Prot,12,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k12.index,0.6,336,401.0,99,164.0,0.7724137931034483,0.672,0.7187165775401071
2793,Monodelphis domestica,159.0,dayhoff,Swiss Prot,13,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k13.index,0.45,297,445.0,55,203.0,0.84375,0.594,0.6971830985915494
2794,Monodelphis domestica,159.0,dayhoff,Swiss Prot,13,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k13.index,0.5,268,452.0,48,232.0,0.8481012658227848,0.536,0.6568627450980392
2795,Monodelphis domestica,159.0,dayhoff,Swiss Prot,13,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k13.index,0.55,242,465.0,35,258.0,0.8736462093862816,0.484,0.6229086229086229
2796,Monodelphis domestica,159.0,dayhoff,Swiss Prot,13,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k13.index,0.6,222,469.0,31,278.0,0.8774703557312253,0.444,0.5896414342629482
2797,Monodelphis domestica,159.0,dayhoff,Swiss Prot,14,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k14.index,0.45,212,477.0,23,288.0,0.902127659574468,0.424,0.5768707482993197
2798,Monodelphis domestica,159.0,dayhoff,Swiss Prot,14,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k14.index,0.5,196,484.0,16,304.0,0.9245283018867925,0.392,0.550561797752809
2799,Monodelphis domestica,159.0,dayhoff,Swiss Prot,14,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k14.index,0.55,181,485.0,15,319.0,0.923469387755102,0.362,0.5201149425287356
2800,Monodelphis domestica,159.0,dayhoff,Swiss Prot,14,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k14.index,0.6,161,486.0,14,339.0,0.92,0.322,0.47703703703703704
2801,Monodelphis domestica,159.0,dayhoff,Swiss Prot,15,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k15.index,0.45,186,486.0,14,314.0,0.93,0.372,0.5314285714285714
2802,Monodelphis domestica,159.0,dayhoff,Swiss Prot,15,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k15.index,0.5,163,495.0,5,337.0,0.9702380952380952,0.326,0.4880239520958084
2803,Monodelphis domestica,159.0,dayhoff,Swiss Prot,15,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k15.index,0.55,151,495.0,5,349.0,0.967948717948718,0.302,0.46036585365853655
2804,Monodelphis domestica,159.0,dayhoff,Swiss Prot,15,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k15.index,0.6,114,495.0,5,386.0,0.957983193277311,0.228,0.3683360258481422
2805,Monodelphis domestica,159.0,dayhoff,Swiss Prot,16,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k16.index,0.45,163,500.0,0,337.0,1.0,0.326,0.4917043740573152
2806,Monodelphis domestica,159.0,dayhoff,Swiss Prot,16,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k16.index,0.5,144,500.0,0,356.0,1.0,0.288,0.44720496894409933
2807,Monodelphis domestica,159.0,dayhoff,Swiss Prot,16,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k16.index,0.55,119,500.0,0,381.0,1.0,0.238,0.38449111470113084
2808,Monodelphis domestica,159.0,dayhoff,Swiss Prot,16,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k16.index,0.6,110,500.0,0,390.0,1.0,0.22,0.36065573770491804
2809,Monodelphis domestica,159.0,dayhoff,Swiss Prot,17,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k17.index,0.45,156,500.0,0,344.0,1.0,0.312,0.47560975609756095
2810,Monodelphis domestica,159.0,dayhoff,Swiss Prot,17,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k17.index,0.5,123,500.0,0,377.0,1.0,0.246,0.39486356340288925
2811,Monodelphis domestica,159.0,dayhoff,Swiss Prot,17,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k17.index,0.55,117,500.0,0,383.0,1.0,0.234,0.37925445705024313
2812,Monodelphis domestica,159.0,dayhoff,Swiss Prot,17,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k17.index,0.6,107,500.0,0,393.0,1.0,0.214,0.3525535420098847
2813,Monodelphis domestica,159.0,dayhoff,Swiss Prot,19,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k19.index,0.5,116,500.0,0,384.0,1.0,0.232,0.37662337662337664
2814,Monodelphis domestica,159.0,dayhoff,Swiss Prot,21,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k21.index,0.5,111,500.0,0,389.0,1.0,0.222,0.36333878887070375
2815,Monodelphis domestica,159.0,dayhoff,Swiss Prot,23,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k23.index,0.5,103,500.0,0,397.0,1.0,0.206,0.3416252072968491
2816,Monodelphis domestica,159.0,dayhoff,Swiss Prot,25,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k25.index,0.5,94,500.0,0,406.0,1.0,0.188,0.3164983164983165
2817,Monodelphis domestica,159.0,dayhoff,Swiss Prot,27,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k27.index,0.5,89,500.0,0,411.0,1.0,0.178,0.30220713073005095
2818,Monodelphis domestica,159.0,dayhoff,Swiss Prot,29,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k29.index,0.5,87,500.0,0,413.0,1.0,0.174,0.29642248722316866
2819,Monodelphis domestica,159.0,hydrophobic-polar,Homo sapiens QfO,13,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k13.index,0.75,442,143.0,357,58.0,0.5531914893617021,0.884,0.6805234795996921
2820,Monodelphis domestica,159.0,hydrophobic-polar,Homo sapiens QfO,13,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k13.index,0.8,439,144.0,356,61.0,0.5522012578616352,0.878,0.6779922779922779
2821,Monodelphis domestica,159.0,hydrophobic-polar,Homo sapiens QfO,13,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k13.index,0.85,436,147.0,353,64.0,0.5525982256020279,0.872,0.6764934057408845
2822,Monodelphis domestica,159.0,hydrophobic-polar,Homo sapiens QfO,13,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k13.index,0.9,430,149.0,351,70.0,0.5505761843790012,0.86,0.6713505074160812
2823,Monodelphis domestica,159.0,hydrophobic-polar,Homo sapiens QfO,15,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k15.index,0.75,442,144.0,356,58.0,0.5538847117794486,0.884,0.6810477657935285
2824,Monodelphis domestica,159.0,hydrophobic-polar,Homo sapiens QfO,15,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k15.index,0.8,439,146.0,354,61.0,0.5535939470365699,0.878,0.6790409899458623
2825,Monodelphis domestica,159.0,hydrophobic-polar,Homo sapiens QfO,15,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k15.index,0.85,435,147.0,353,65.0,0.5520304568527918,0.87,0.6754658385093167
2826,Monodelphis domestica,159.0,hydrophobic-polar,Homo sapiens QfO,15,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k15.index,0.9,430,150.0,350,70.0,0.5512820512820513,0.86,0.671875
2827,Monodelphis domestica,159.0,hydrophobic-polar,Homo sapiens QfO,17,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k17.index,0.75,443,145.0,355,57.0,0.5551378446115288,0.886,0.6825885978428351
2828,Monodelphis domestica,159.0,hydrophobic-polar,Homo sapiens QfO,17,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k17.index,0.8,439,147.0,353,61.0,0.5542929292929293,0.878,0.6795665634674922
2829,Monodelphis domestica,159.0,hydrophobic-polar,Homo sapiens QfO,17,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k17.index,0.85,435,148.0,352,65.0,0.5527318932655655,0.87,0.675990675990676
2830,Monodelphis domestica,159.0,hydrophobic-polar,Homo sapiens QfO,17,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k17.index,0.9,431,150.0,350,69.0,0.5518565941101152,0.862,0.672911787665886
2831,Monodelphis domestica,159.0,hydrophobic-polar,Homo sapiens QfO,19,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k19.index,0.75,440,146.0,354,60.0,0.5541561712846348,0.88,0.680061823802164
2832,Monodelphis domestica,159.0,hydrophobic-polar,Homo sapiens QfO,19,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k19.index,0.8,439,147.0,353,61.0,0.5542929292929293,0.878,0.6795665634674922
2833,Monodelphis domestica,159.0,hydrophobic-polar,Homo sapiens QfO,19,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k19.index,0.85,434,150.0,350,66.0,0.5535714285714286,0.868,0.67601246105919
2834,Monodelphis domestica,159.0,hydrophobic-polar,Homo sapiens QfO,19,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k19.index,0.9,431,150.0,350,69.0,0.5518565941101152,0.862,0.672911787665886
2835,Monodelphis domestica,159.0,hydrophobic-polar,Homo sapiens QfO,21,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k21.index,0.75,440,154.0,346,60.0,0.5597964376590331,0.88,0.6842923794712287
2836,Monodelphis domestica,159.0,hydrophobic-polar,Homo sapiens QfO,21,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k21.index,0.8,435,156.0,344,65.0,0.558408215661104,0.87,0.6802189210320563
2837,Monodelphis domestica,159.0,hydrophobic-polar,Homo sapiens QfO,21,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k21.index,0.85,432,164.0,336,68.0,0.5625,0.864,0.6813880126182966
2838,Monodelphis domestica,159.0,hydrophobic-polar,Homo sapiens QfO,21,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k21.index,0.9,425,173.0,327,75.0,0.5651595744680851,0.85,0.6789137380191692
2839,Monodelphis domestica,159.0,hydrophobic-polar,Homo sapiens QfO,23,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k23.index,0.75,302,350.0,150,198.0,0.668141592920354,0.604,0.634453781512605
2840,Monodelphis domestica,159.0,hydrophobic-polar,Homo sapiens QfO,23,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k23.index,0.8,271,388.0,112,229.0,0.7075718015665796,0.542,0.6138165345413363
2841,Monodelphis domestica,159.0,hydrophobic-polar,Homo sapiens QfO,23,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k23.index,0.85,228,404.0,96,272.0,0.7037037037037037,0.456,0.5533980582524272
2842,Monodelphis domestica,159.0,hydrophobic-polar,Homo sapiens QfO,23,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k23.index,0.9,157,423.0,77,343.0,0.6709401709401709,0.314,0.4277929155313352
2843,Monodelphis domestica,159.0,hydrophobic-polar,Homo sapiens QfO,25,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k25.index,0.8,98,496.0,4,402.0,0.9607843137254902,0.196,0.32558139534883723
2844,Monodelphis domestica,159.0,hydrophobic-polar,Homo sapiens QfO,29,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k29.index,0.8,79,500.0,0,421.0,1.0,0.158,0.27288428324697755
2845,Monodelphis domestica,159.0,hydrophobic-polar,Homo sapiens QfO,31,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k31.index,0.8,73,500.0,0,427.0,1.0,0.146,0.2547993019197208
2846,Monodelphis domestica,159.0,hydrophobic-polar,Homo sapiens QfO,33,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k33.index,0.8,73,500.0,0,427.0,1.0,0.146,0.2547993019197208
2847,Monodelphis domestica,159.0,hydrophobic-polar,Homo sapiens QfO,35,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k35.index,0.8,67,500.0,0,433.0,1.0,0.134,0.23633156966490304
2848,Monodelphis domestica,159.0,hydrophobic-polar,Homo sapiens QfO,37,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k37.index,0.8,63,500.0,0,437.0,1.0,0.126,0.2238010657193606
2849,Monodelphis domestica,159.0,hydrophobic-polar,Homo sapiens QfO,39,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k39.index,0.8,63,500.0,0,437.0,1.0,0.126,0.2238010657193606
2850,Monodelphis domestica,159.0,hydrophobic-polar,Swiss Prot,13,output_simreads/sencha/index/refsprot_t1e9_hp_k13.index,0.75,480,132.0,368,20.0,0.5660377358490566,0.96,0.712166172106825
2851,Monodelphis domestica,159.0,hydrophobic-polar,Swiss Prot,13,output_simreads/sencha/index/refsprot_t1e9_hp_k13.index,0.8,473,136.0,364,27.0,0.5651135005973715,0.946,0.7075542258788332
2852,Monodelphis domestica,159.0,hydrophobic-polar,Swiss Prot,13,output_simreads/sencha/index/refsprot_t1e9_hp_k13.index,0.85,456,141.0,359,44.0,0.5595092024539877,0.912,0.6935361216730038
2853,Monodelphis domestica,159.0,hydrophobic-polar,Swiss Prot,13,output_simreads/sencha/index/refsprot_t1e9_hp_k13.index,0.9,444,143.0,357,56.0,0.5543071161048689,0.888,0.6825518831667948
2854,Monodelphis domestica,159.0,hydrophobic-polar,Swiss Prot,15,output_simreads/sencha/index/refsprot_t1e9_hp_k15.index,0.75,449,141.0,359,51.0,0.5556930693069307,0.898,0.6865443425076453
2855,Monodelphis domestica,159.0,hydrophobic-polar,Swiss Prot,15,output_simreads/sencha/index/refsprot_t1e9_hp_k15.index,0.8,445,145.0,355,55.0,0.55625,0.89,0.6846153846153846
2856,Monodelphis domestica,159.0,hydrophobic-polar,Swiss Prot,15,output_simreads/sencha/index/refsprot_t1e9_hp_k15.index,0.85,439,146.0,354,61.0,0.5535939470365699,0.878,0.6790409899458623
2857,Monodelphis domestica,159.0,hydrophobic-polar,Swiss Prot,15,output_simreads/sencha/index/refsprot_t1e9_hp_k15.index,0.9,432,148.0,352,68.0,0.5510204081632653,0.864,0.6728971962616823
2858,Monodelphis domestica,159.0,hydrophobic-polar,Swiss Prot,17,output_simreads/sencha/index/refsprot_t1e9_hp_k17.index,0.75,444,145.0,355,56.0,0.5556946182728411,0.888,0.6836027713625865
2859,Monodelphis domestica,159.0,hydrophobic-polar,Swiss Prot,17,output_simreads/sencha/index/refsprot_t1e9_hp_k17.index,0.8,439,147.0,353,61.0,0.5542929292929293,0.878,0.6795665634674922
2860,Monodelphis domestica,159.0,hydrophobic-polar,Swiss Prot,17,output_simreads/sencha/index/refsprot_t1e9_hp_k17.index,0.85,435,147.0,353,65.0,0.5520304568527918,0.87,0.6754658385093167
2861,Monodelphis domestica,159.0,hydrophobic-polar,Swiss Prot,17,output_simreads/sencha/index/refsprot_t1e9_hp_k17.index,0.9,432,149.0,351,68.0,0.5517241379310345,0.864,0.6734216679657054
2862,Monodelphis domestica,159.0,hydrophobic-polar,Swiss Prot,19,output_simreads/sencha/index/refsprot_t1e9_hp_k19.index,0.75,440,146.0,354,60.0,0.5541561712846348,0.88,0.680061823802164
2863,Monodelphis domestica,159.0,hydrophobic-polar,Swiss Prot,19,output_simreads/sencha/index/refsprot_t1e9_hp_k19.index,0.8,439,147.0,353,61.0,0.5542929292929293,0.878,0.6795665634674922
2864,Monodelphis domestica,159.0,hydrophobic-polar,Swiss Prot,19,output_simreads/sencha/index/refsprot_t1e9_hp_k19.index,0.85,434,149.0,351,66.0,0.5528662420382165,0.868,0.6754863813229572
2865,Monodelphis domestica,159.0,hydrophobic-polar,Swiss Prot,19,output_simreads/sencha/index/refsprot_t1e9_hp_k19.index,0.9,431,149.0,351,69.0,0.551150895140665,0.862,0.672386895475819
2866,Monodelphis domestica,159.0,hydrophobic-polar,Swiss Prot,21,output_simreads/sencha/index/refsprot_t1e9_hp_k21.index,0.75,440,151.0,349,60.0,0.5576679340937896,0.88,0.6826997672614429
2867,Monodelphis domestica,159.0,hydrophobic-polar,Swiss Prot,21,output_simreads/sencha/index/refsprot_t1e9_hp_k21.index,0.8,436,153.0,347,64.0,0.5568326947637292,0.872,0.6796570537802027
2868,Monodelphis domestica,159.0,hydrophobic-polar,Swiss Prot,21,output_simreads/sencha/index/refsprot_t1e9_hp_k21.index,0.85,434,153.0,347,66.0,0.5556978233034571,0.868,0.6775956284153004
2869,Monodelphis domestica,159.0,hydrophobic-polar,Swiss Prot,21,output_simreads/sencha/index/refsprot_t1e9_hp_k21.index,0.9,428,154.0,346,72.0,0.5529715762273901,0.856,0.6718995290423861
2870,Monodelphis domestica,159.0,hydrophobic-polar,Swiss Prot,23,output_simreads/sencha/index/refsprot_t1e9_hp_k23.index,0.75,440,190.0,310,60.0,0.5866666666666667,0.88,0.704
2871,Monodelphis domestica,159.0,hydrophobic-polar,Swiss Prot,23,output_simreads/sencha/index/refsprot_t1e9_hp_k23.index,0.8,437,192.0,308,63.0,0.5865771812080537,0.874,0.702008032128514
2872,Monodelphis domestica,159.0,hydrophobic-polar,Swiss Prot,23,output_simreads/sencha/index/refsprot_t1e9_hp_k23.index,0.85,435,192.0,308,65.0,0.585464333781965,0.87,0.6999195494770717
2873,Monodelphis domestica,159.0,hydrophobic-polar,Swiss Prot,23,output_simreads/sencha/index/refsprot_t1e9_hp_k23.index,0.9,429,194.0,306,71.0,0.5836734693877551,0.858,0.6947368421052631
2874,Monodelphis domestica,159.0,hydrophobic-polar,Swiss Prot,25,output_simreads/sencha/index/refsprot_t1e9_hp_k25.index,0.8,425,271.0,229,75.0,0.6498470948012233,0.85,0.7365684575389948
